15580	0.08606
15581	0.08192
15582	0.06996
15583	0.07088
15584	0.07226
15585	0.07778
15586	0.10033
15587	0.15602
15588	0.11322
15589	0.09619
15590	0.08975
15591	0.08883
15592	0.08192
15593	0.10401
15594	0.21493
15595	0.15556
15596	0.11230
15597	0.10770
15598	0.11092
15599	0.10631
15600	0.10631
15601	0.11276
15602	0.12887
15603	0.24761
15604	0.28857
15605	0.36727
15606	0.23150
15607	0.18133
15608	0.16707
15609	0.16154
15610	0.14866
15611	0.14267
15612	0.14175
